,spectral_flatness_amean,spectral_flatness_stddev,tonnetz0_amean,tonnetz1_amean,tonnetz2_amean,tonnetz3_amean,tonnetz4_amean,tonnetz5_amean,tonnetz0_stddev,tonnetz1_stddev,tonnetz2_stddev,tonnetz3_stddev,tonnetz4_stddev,tonnetz5_stddev,chroma_stft0_amean,chroma_stft1_amean,chroma_stft2_amean,chroma_stft3_amean,chroma_stft4_amean,chroma_stft5_amean,chroma_stft6_amean,chroma_stft7_amean,chroma_stft8_amean,chroma_stft9_amean,chroma_stft10_amean,chroma_stft11_amean,chroma_stft0_stddev,chroma_stft1_stddev,chroma_stft2_stddev,chroma_stft3_stddev,chroma_stft4_stddev,chroma_stft5_stddev,chroma_stft6_stddev,chroma_stft7_stddev,chroma_stft8_stddev,chroma_stft9_stddev,chroma_stft10_stddev,chroma_stft11_stddev,harmonic_amean,harmonic_stddev,percussive_amean,percussive_stddev,tempo 
386,0.010782924480736256,0.02969909831881523,0.031328406269584184,0.014267884929822103,-0.037046405873760686,0.03880429533001657,0.01213413300313781,-0.00758937753078983,0.03247986857911665,0.02805413197630744,0.07237036450807365,0.09784024516136283,0.023832030944975217,0.02348147453168982,0.3149788975715637,0.3366556465625763,0.4329099953174591,0.3841952383518219,0.6700384616851807,0.38551515340805054,0.31700599193573,0.41020190715789795,0.30174756050109863,0.3670933544635773,0.22274784743785853,0.22619183361530304,0.343283474445343,0.2456486970186233,0.3032822012901306,0.19305965304374686,0.3569891154766083,0.23352670669555664,0.26179823279380804,0.3469083309173584,0.24115076661109924,0.321255624294281,0.20306254923343656,0.2334995120763779,-5.8747929870150977e-05,0.1764049232006073,0.00014670500240754336,0.11672455072402955,161.4990234375
383,0.001083297305740416,0.032089941203594215,0.040462022626683934,-0.003019919456293726,-0.00799310488781871,0.2219020528662212,0.025195674856844912,-0.04557311695485361,0.03634542599230278,0.031181190791827837,0.08946005932228973,0.14638280516169022,0.04306151930157553,0.025809133063408592,0.19390155375003806,0.20625948905944824,0.3856878280639648,0.4178832173347473,0.6154565811157227,0.6381112337112427,0.3437797725200653,0.238181009888649,0.21441631019115448,0.21422815322875974,0.17871835827827454,0.22108416259288788,0.2373293787240982,0.17193688452243805,0.3169323801994324,0.2668129503726959,0.34442442655563354,0.34644830226898193,0.19938969612121585,0.243992567062378,0.2808200418949127,0.28779348731040955,0.26556146144866943,0.30205130577087397,-1.4131196621747225e-05,0.2422803491353989,-0.00021207229292485863,0.028021441772580147,112.34714673913044
381,0.032978422939777374,0.06296836584806442,-0.010841654691031136,0.00657929413665079,0.04041672489302851,-0.03686349926676346,0.005975001086379553,0.016791529766989194,0.02407777142227744,0.024545962709976624,0.11062378289284844,0.08295008197317102,0.01467808382852704,0.02986349417950772,0.3592409491539001,0.4606910943984986,0.5369763970375061,0.6618815660476685,0.5652835369110107,0.5535338521003723,0.4672664105892181,0.44744673371315,0.4085544943809509,0.4606827795505524,0.5494081974029541,0.3643467128276825,0.25873324275016785,0.2801802754402161,0.29802051186561584,0.33254218101501465,0.2610050439834595,0.28635984659194946,0.2488216161727905,0.2887513339519501,0.26878675818443304,0.3196931183338165,0.34200555086135864,0.24738457798957825,1.5767720469739288e-05,0.22982169687747955,2.2161490051075816e-05,0.1405494213104248,151.9990808823529
391,0.03194449096918106,0.053807780146598816,-0.0208631120720651,0.02506839904452586,0.0029899350880957225,0.01971813106766632,0.01987679729855466,0.006853658569682065,0.02527255230969886,0.028889716482360377,0.1097483055945224,0.08721076304280498,0.026665854791955462,0.02227440039958004,0.4738880097866058,0.32627031207084656,0.3381232023239136,0.4184423685073853,0.26670125126838684,0.3162649869918823,0.2617497742176056,0.3876503109931946,0.2495856732130051,0.2761561870574951,0.5473026633262634,0.3782600462436676,0.3651567399501801,0.2692749500274658,0.2577503621578217,0.33512577414512634,0.21393737196922305,0.3335870206356049,0.2381080240011215,0.3255302608013153,0.2460354864597321,0.2294182330369949,0.3572690188884735,0.25323057174682617,-0.000629632209893316,0.16429227590560913,-0.00024049359490163624,0.14136385917663574,129.19921875
390,0.02904086373746395,0.04925261065363884,0.01698580899757544,0.008691019240336953,0.0363823006448021,-0.05000062005920832,0.0006470264844899902,-0.008055954679956292,0.023992314239715883,0.026485846252853832,0.11374083190050427,0.11281189351787504,0.03089136509705843,0.023266162685163332,0.522244930267334,0.5006006360054016,0.6212291121482849,0.5662620067596436,0.5197259187698364,0.4596541821956634,0.5091241598129272,0.4615781307220459,0.3955424726009369,0.4576846361160278,0.3933404386043549,0.4742589294910431,0.30093255639076233,0.2609434127807617,0.3413199484348297,0.2914704978466034,0.24988362193107605,0.2511692047119141,0.2408730536699295,0.2848691940307617,0.2175445407629013,0.2569954991340637,0.2088463306427002,0.2774035930633545,8.507327038387304e-06,0.1989285796880722,0.0002377675846219063,0.08181857317686081,99.38401442307692
392,0.01113189198076725,0.042367342859506614,0.019882919317263204,0.0039052332601318975,0.01130914407333826,-0.08779543276110098,0.011989394696515578,-0.0008832492598017174,0.033116822527511726,0.026937852697186404,0.10171085535144353,0.14545571429104748,0.03327256050600252,0.025890411656122842,0.36461541056633,0.4399233758449553,0.6414493322372437,0.3744899034500122,0.3017847239971161,0.3367175757884979,0.4005959630012512,0.4244231879711151,0.3550125062465668,0.426615834236145,0.4007263481616974,0.29158931970596313,0.3357933461666107,0.2416528165340424,0.3447000384330749,0.24973271787166595,0.2810636162757873,0.26584672927856445,0.2795539200305939,0.3075227737426758,0.24169330298900604,0.2841455042362213,0.3089954555034637,0.2333487570285797,7.609938620589674e-05,0.056494656950235374,0.0004899810301139951,0.05045353248715402,86.1328125
387,0.011400040239095688,0.03538791090250015,-0.0285237132343215,-0.005756905738149814,0.003379181130163762,0.0353396501930586,-0.007066973699973847,0.0011573347855929512,0.03606500442976493,0.02840902811288028,0.08349404236407787,0.16382044840286455,0.033415234605841435,0.028581650242763983,0.42405444383621216,0.3858646154403687,0.3385234773159027,0.3986020088195801,0.3147037923336029,0.3480572998523712,0.3506762981414795,0.43528780341148376,0.666215717792511,0.5220209360122681,0.491437017917633,0.40230658650398254,0.30751678347587585,0.2877843976020813,0.25488725304603577,0.3091593682765961,0.22359642386436465,0.29068154096603394,0.2790385186672211,0.2444402128458023,0.3231097161769867,0.2682672142982483,0.335733562707901,0.2839885354042053,3.64513362001162e-05,0.14197909832000732,-0.0017593122320249677,0.06584292650222777,129.19921875
397,0.015318891033530237,0.0329335518181324,0.02088566175914265,-0.008163286852817935,0.013994977848028285,-0.01810155946329591,-0.006572179307279623,-0.008091187329089136,0.03174450341810823,0.030067922024951014,0.07323029459054083,0.08957437161459113,0.023549431017377744,0.020726720537665017,0.3651358783245087,0.4101971387863159,0.4963456988334656,0.3816648721694946,0.3659754693508148,0.33001646399497986,0.3841120898723602,0.35367947816848755,0.2941138446331024,0.4115413427352905,0.4168547093868256,0.5421400666236877,0.2359228134155273,0.2854110300540924,0.348005473613739,0.2477754205465317,0.3022475838661194,0.26324668526649475,0.29215896129608154,0.2773455083370209,0.2109808474779129,0.2997003495693207,0.2746233344078064,0.3579746186733246,-2.0138795662205658e-06,0.14902359247207642,1.7851353959486005e-06,0.0984729453921318,161.4990234375
395,0.057196523994207375,0.06103451922535896,0.0040681305045078215,0.017628418200538527,0.05136225947510167,-0.02271454214927545,0.002959649521740414,-0.00503711555157585,0.026362804348032568,0.04008001361613713,0.09714329463990827,0.08418951405380262,0.02420497503034228,0.022361291805290628,0.4525666236877442,0.4490273892879486,0.6298263669013977,0.4704726934432984,0.3911579251289368,0.454641580581665,0.4768978953361511,0.6476605534553528,0.5540903210639954,0.5163134932518005,0.4667246341705322,0.4583067297935486,0.2864326238632202,0.2484459578990937,0.2952304184436798,0.2668285071849823,0.2533845603466034,0.29080823063850403,0.258401483297348,0.28392237424850464,0.3296114504337311,0.2899313569068909,0.2437637895345688,0.2840173542499542,1.875027737696655e-05,0.18123586475849152,-0.00015519904263783246,0.07542072981595993,117.45383522727272
393,0.009401677176356316,0.019451174885034558,0.008721778229072774,0.015041477296642241,0.024189312860324927,0.022207135191104344,9.74488556926627e-05,0.0006586767961103093,0.028060779161873224,0.033317088374276035,0.14952083822621365,0.11814772825275455,0.03469812056783565,0.03281550323397207,0.4032463729381561,0.34737950563430786,0.4502708315849304,0.3821160793304443,0.3798598349094391,0.3182359635829925,0.35120251774787903,0.4564041495323181,0.3544522225856781,0.3768737614154816,0.3517491817474365,0.4173799753189087,0.35747936367988586,0.2691029012203217,0.3719196021556854,0.2913746237754822,0.3407523334026337,0.2925901412963867,0.28500843048095703,0.3540123105049133,0.2682007253170013,0.3134726583957672,0.2908702790737152,0.3555269837379456,-3.484728586045094e-05,0.1732150763273239,0.00016284544835798442,0.09262333065271378,135.99917763157896
399,0.01023449283093214,0.036253970116376884,-0.013883457349837309,-0.01352210208346594,-0.028098724557309857,0.002478435325310653,0.015682507517373226,0.0019479073781973086,0.024008586606800327,0.035198300278265544,0.1463965134875235,0.11165001730476652,0.03166469625063666,0.02830600520636235,0.39791107177734375,0.6475127339363098,0.3016592562198639,0.3346971869468689,0.3072317838668823,0.2461818307638169,0.3271859884262085,0.3070414662361145,0.5214742422103882,0.2912927865982056,0.2472174316644669,0.3045356869697571,0.2668648362159729,0.3295376300811768,0.17065922915935516,0.2779865562915802,0.2502098679542541,0.2143615037202835,0.332077294588089,0.2620779573917389,0.37806978821754456,0.27106383442878723,0.2328678518533707,0.2670230269432068,-2.3888944269856438e-05,0.2425478547811508,-3.7831159716006375e-05,0.08354149013757706,123.046875
400,0.057186149060726166,0.08399618417024612,0.011219534487112309,-0.015225262255467028,0.02520286414951504,0.008819557108852351,0.005910690253834457,-0.003806922595616975,0.0296515571631496,0.031300982519223884,0.08914999311798999,0.0962188738871974,0.020977390014901936,0.02419581928361263,0.29171425104141235,0.37183159589767456,0.33907076716423035,0.3523484766483307,0.5504274964332581,0.3752138614654541,0.6103386282920837,0.4148744642734528,0.4263154566287993,0.3115018010139465,0.2778704762458801,0.3887929916381836,0.29035434126853943,0.2795490026473999,0.2625128030776977,0.2666500806808472,0.3740898072719574,0.2327344268560409,0.3645934462547302,0.25983873009681696,0.34084609150886536,0.2581579387187958,0.27434873580932617,0.3409283757209778,1.485387770117086e-06,0.05359375849366188,8.418359357165171e-06,0.11231109499931337,117.45383522727272
401,0.015409472398459913,0.02716587670147419,0.0007272427058175158,0.00465641699522099,-0.03181483364067853,-0.04272522783013593,0.003804477511196603,0.012815072261422152,0.028260214157961188,0.03169803896057029,0.06662853915570413,0.07864191403896648,0.02039406665457008,0.01911495076149545,0.4035394489765167,0.5581300258636475,0.5298969149589539,0.40657401084899897,0.4178874492645264,0.3712560534477234,0.6577158570289612,0.4668669998645783,0.4268474876880646,0.5690253376960754,0.4256640374660492,0.3696032166481018,0.2846997678279877,0.29479095339775085,0.3185906410217285,0.2816759347915649,0.2589078843593597,0.22866761684417725,0.29187485575675964,0.2925012409687042,0.3208227157592773,0.3134997487068176,0.3073433041572571,0.3059212267398834,5.7688586821313954e-05,0.10585886985063553,0.0015427585458382964,0.14570178091526031,117.45383522727272
402,0.020354732871055603,0.04248647391796112,-0.017116435825550703,0.024221532417402845,0.00944660819403878,-0.03127574507114455,0.0045984513570823575,0.00814070221204916,0.03006906917885512,0.027933240175186887,0.14442467536941894,0.08311769575353636,0.02850563036694015,0.025371682778011297,0.35250332951545715,0.2800467312335968,0.34482648968696594,0.40344861149787903,0.3675735592842102,0.4324412941932678,0.3207499086856842,0.3800044655799866,0.2737149000167847,0.4381105899810791,0.6207141876220703,0.3381745219230652,0.28595495223999023,0.2314527630805969,0.2686816155910492,0.3473146855831146,0.2636686563491821,0.3390806317329407,0.2396499812602997,0.2958895266056061,0.2023051232099533,0.25543445348739624,0.34019383788108826,0.2112896740436554,0.006927564274519682,0.16601376235485074,0.005863077472895386,0.1034841164946556,123.046875
403,0.006490035448223352,0.029289266094565388,-0.04435461213829795,0.0482768695973781,-0.04386203984982053,-0.0008046510277709095,0.012364753503657068,-0.01796183784718545,0.02129813203913754,0.02632557871099276,0.06345141580568625,0.09867893686567243,0.021766050032606003,0.02071245327498111,0.4796813130378723,0.3700920343399048,0.21996136009693146,0.24735407531261444,0.2782756984233856,0.6588416695594788,0.3159738183021545,0.34352579712867737,0.5756447911262512,0.28464072942733765,0.3057238161563873,0.2335699498653412,0.27807825803756714,0.2933281362056732,0.17816433310508728,0.26714426279067993,0.19488169252872467,0.32687094807624817,0.1751297265291214,0.1815802901983261,0.34204092621803284,0.16699911653995514,0.2298107743263245,0.18001019954681394,0.0003945485805161297,0.10234890878200532,-2.3254669940797612e-05,0.050413645803928375,129.19921875
406,0.011238567531108856,0.027328422293066985,-0.005851871755385671,0.012242474122449276,-0.004554769211365517,0.03347308744452083,0.024516293875322327,0.00935527294258076,0.0332239744371876,0.03404159573270201,0.06416906624092783,0.05727040866711191,0.024733216515371644,0.021086476334689682,0.6628846526145935,0.6660155057907104,0.6688662171363831,0.6134284138679504,0.5937785506248474,0.5634122490882874,0.5144486427307129,0.5458663702011108,0.5534026622772217,0.5646276473999023,0.6227555871009827,0.6783480644226074,0.26494157314300537,0.22373561561107635,0.2500496208667755,0.2277728468179703,0.23160918056964874,0.2550686299800873,0.2338101118803025,0.2573781013488769,0.26263463497161865,0.2374714016914368,0.2301770895719528,0.26389703154563904,-2.540723698984948e-06,0.12510940432548526,-2.521490023355e-05,0.04016266018152237,112.34714673913044
404,0.052060890942811966,0.0720100924372673,-0.00010141342142256079,0.015216494209945712,0.0018282712390216358,0.0016073884748959394,-0.001618354663408054,-0.0010059004514389814,0.03459682416170373,0.038510464198205016,0.061175086879471235,0.07601852771158553,0.02383181389574975,0.0188212382832134,0.5904176831245422,0.5406048893928528,0.5316239595413208,0.5655137300491333,0.5755602121353149,0.60769122838974,0.5962441563606262,0.6384126543998718,0.7058617472648621,0.7351354956626892,0.6930304169654846,0.6066521406173706,0.23944805562496185,0.25243768095970154,0.27333593368530273,0.2792728543281555,0.26421496272087097,0.2730797529220581,0.2361102253198624,0.2370055168867111,0.2370549887418747,0.22892653942108154,0.2370664328336716,0.2405392080545425,-0.00014989478222560143,0.12665057182312012,-2.738982948358171e-05,0.15492822229862213,123.046875
405,0.011366087943315506,0.032809093594551086,-0.002973303798737275,0.02257555702823584,-0.10725171684004224,0.032673330016411165,-0.017932628158640985,0.006769685511304747,0.02910078942098128,0.028204412651589038,0.1266689041121124,0.08853900964304377,0.0285381945571586,0.027641264110699358,0.478435605764389,0.40164366364479065,0.4627806842327118,0.5231611728668213,0.6575527191162109,0.7012830376625061,0.5557376146316528,0.4790987372398377,0.391994059085846,0.3834871053695679,0.2954479455947876,0.3677048981189728,0.33811959624290466,0.2336197793483734,0.2685867249965668,0.2440186589956284,0.28862932324409485,0.359160989522934,0.27058520913124084,0.26664599776268005,0.2963812053203583,0.31503579020500183,0.2375057339668274,0.281828373670578,-0.0011060097021982074,0.17244112491607666,-0.002955636940896511,0.07943671941757202,129.19921875
407,0.02566051483154297,0.059509918093681335,0.0035986270574915524,0.00856601845391918,0.02097371833340636,-0.01956946496318859,0.003931018318496033,0.015017847945162827,0.031992211268649776,0.043494160498039766,0.10151134972837067,0.08988486368844271,0.02403705958360284,0.027789633419358896,0.4873847365379334,0.4569892287254334,0.4293151497840881,0.4334876239299774,0.3907344341278076,0.438256710767746,0.4655119180679321,0.497749775648117,0.5273712873458862,0.5008960366249084,0.581937313079834,0.6310935020446777,0.298760324716568,0.30951327085494995,0.3001841902732849,0.3119547665119171,0.3068796694278717,0.3144035339355469,0.30856746435165405,0.31953179836273193,0.3020881116390228,0.304878443479538,0.2891196012496948,0.3525882363319397,7.821752660674974e-06,0.2015279233455658,-7.810364331817253e-05,0.0854170173406601,89.10290948275862
415,0.016814017668366432,0.03807684779167175,0.011837053135314704,0.035453130636021644,0.05671303139471625,-0.0048791568392637505,0.00416430938791422,0.005272175310576441,0.033581069419977363,0.047160086785011705,0.08197975022046583,0.06984726790818242,0.02625753147359721,0.02452519073363033,0.5424435734748839,0.4834038615226746,0.5864438414573669,0.5868907570838928,0.5134398341178894,0.5059205889701843,0.4850531816482544,0.6090348362922668,0.4918243587017059,0.5224368572235107,0.6397005319595337,0.6081666350364685,0.2792119383811951,0.2337430566549301,0.26705732941627497,0.2841654419898987,0.2650900781154633,0.2637075185775757,0.2403310239315033,0.2755914330482483,0.2789900302886963,0.27993178367614746,0.3005896508693695,0.2856515347957611,0.00010446130181662738,0.2353409379720688,6.027870404068381e-05,0.12115428596735,143.5546875
410,0.004234890919178724,0.03262922912836075,0.006250777944938404,0.028544230756552793,0.04591045275838064,0.10888667224270132,0.0006310116477805062,0.029592101783967727,0.032476830023816385,0.03978603726036917,0.0694792720010978,0.0921529205848358,0.025895339819260083,0.029200386751375818,0.7975859045982361,0.5673625469207764,0.4570004045963288,0.4044896364212036,0.28827089071273804,0.2585050463676453,0.28971442580223083,0.5200713276863098,0.3950100541114807,0.30450382828712463,0.4733761250972748,0.5654425024986267,0.28637397289276123,0.22253550589084625,0.22765424847602844,0.2561013996601105,0.21537023782730105,0.24893081188201904,0.249395415186882,0.316107839345932,0.2275523245334625,0.21102400124073029,0.2619212567806244,0.2367820143699646,3.3233776775887236e-05,0.050966471433639526,0.0003153415455017239,0.02383506670594216,161.4990234375
416,0.014922525733709337,0.027796192094683647,-0.0230844660921443,0.03022591314524947,0.06042508827486435,-0.03507595374760273,0.016129370319280485,0.02528911504360367,0.024323627805419367,0.031570865796286735,0.190206800809382,0.1191368766582082,0.025364275345695443,0.034721242954238375,0.5565773844718933,0.5053929090499878,0.5076424479484558,0.5767374038696289,0.5133995413780212,0.56592857837677,0.4701208770275116,0.5266387462615967,0.4958621859550476,0.44041478633880615,0.5556122660636902,0.572242796421051,0.2846767902374268,0.2654409408569336,0.2494409382343292,0.3124970495700836,0.275336354970932,0.31712818145751953,0.24745827913284305,0.3162142336368561,0.2454617768526077,0.2414672076702118,0.3231284618377685,0.2795863747596741,1.0269503945892213e-05,0.2614913284778595,-1.8501477825338952e-05,0.0979510247707367,129.19921875
408,0.031014064326882362,0.03408566117286682,-0.008751732027339651,-0.009319148564501138,-0.00018501382139946365,0.025852775245646473,0.006464105705919703,0.0071249983919994715,0.028836947111979712,0.022635466282469114,0.09028323700678934,0.07465498518553361,0.021555223896039862,0.02390542198353911,0.39410799741745,0.4799319803714752,0.4251540899276733,0.5944967865943909,0.699880838394165,0.4435252249240875,0.4163969159126282,0.34781044721603394,0.4171075820922852,0.4032780528068543,0.387056440114975,0.4835053384304047,0.21553607285022736,0.3009476661682129,0.2240152359008789,0.2734373509883881,0.28425657749176025,0.22073644399642944,0.2629532217979431,0.18903881311416626,0.24306805431842804,0.2804887294769287,0.20275600254535675,0.27830201387405396,-9.63853017310612e-06,0.28579044342041016,-3.745215144590475e-05,0.13989441096782684,117.45383522727272
422,0.001807723892852664,0.03210456296801567,0.03439277068955573,0.01685148075251136,-0.02696177993638104,0.12633687496843732,0.0044872748419733065,0.015331549808562269,0.024509841977577933,0.035611388535652745,0.1269089297375719,0.10325920323229304,0.03130133361949674,0.04073014460688504,0.5065371394157411,0.2810589373111725,0.2658236920833588,0.2289145141839981,0.4576444327831268,0.2450905591249466,0.2018343061208725,0.2901109457015991,0.2041516751050949,0.3233414888381958,0.1780819147825241,0.3715402781963349,0.3797864615917206,0.21423321962356567,0.2902393639087677,0.15510664880275726,0.39990395307540894,0.2927566170692444,0.2600171864032745,0.3165037930011749,0.18681158125400546,0.3504809439182281,0.1456446796655655,0.277593195438385,-5.805250475532375e-05,0.054595742374658585,-9.205343667417763e-05,0.007352200802415609,103.359375
419,0.0021377992816269398,0.03216572850942612,0.007273440831155017,0.047275314560381636,-0.07720520716178708,0.014398382930649859,-0.0403154046524084,0.013746810042355376,0.02541233813490372,0.02566394016051181,0.07026063708881537,0.11226543383463836,0.02312682334246333,0.020530751082477657,0.7089545726776123,0.4171105027198792,0.5747265815734863,0.2883133292198181,0.2001885771751404,0.4901627004146576,0.1512828916311264,0.04405669867992401,0.05629457160830498,0.09389635920524596,0.05325095728039742,0.16791050136089325,0.3103187382221222,0.2375072091817856,0.3940090537071228,0.28032052516937256,0.1750025749206543,0.321774423122406,0.10234498977661133,0.072960764169693,0.0922313928604126,0.11870592832565308,0.06497450917959212,0.106887549161911,2.5422748421988217e-06,0.0655190646648407,-8.928497663873712e-06,0.024109698832035058,117.45383522727272
420,0.035540029406547546,0.06651878356933594,-0.017925144986838892,0.006578461065061961,-0.045050059871893984,-0.03577241971416386,0.0061077008154713465,-0.002202353126767365,0.021676181461440028,0.02068885319407256,0.08148979443644723,0.10743007388540897,0.020588239087641808,0.01934754930385402,0.4064504206180573,0.5284335017204285,0.2857922315597534,0.39267697930336,0.2764347195625305,0.6110923290252686,0.4984547793865204,0.2335940003395081,0.3078226745128632,0.24381552636623385,0.4147753417491913,0.2579880356788635,0.3313809037208557,0.3068276941776276,0.22100667655467987,0.3756113350391388,0.18652653694152832,0.3174653649330139,0.31494876742362976,0.1659812033176422,0.32812929153442383,0.2005084753036499,0.3230578005313873,0.2013082206249237,-0.0031614999752491717,0.10907870531082152,-0.0024367442820221186,0.0709044486284256,184.5703125
423,0.005464675836265087,0.027652239426970482,-0.007934757038595502,0.028206142798889864,0.06532768953933983,0.0022135309354148307,0.010797051296302162,-0.003940637582094232,0.02764920733059263,0.033675855126202844,0.09262799362966076,0.08663494075228965,0.02485609632759204,0.02784491247730627,0.4685095250606537,0.4467907845973969,0.4928179979324341,0.5700429677963257,0.4647466838359833,0.4395428001880646,0.4697381258010864,0.5530696511268616,0.5142326951026917,0.5022976398468018,0.5430912971496582,0.42060732841491705,0.2938627004623413,0.2634389996528625,0.28523099422454834,0.3336591720581055,0.254788339138031,0.259882390499115,0.2552512288093567,0.32837724685668945,0.2931492030620575,0.2869983911514282,0.3038886785507202,0.2366429567337036,1.8354938219999894e-05,0.4405307769775391,-0.00012560658797156066,0.15700174868106842,117.45383522727272
426,0.01705876737833023,0.030493520200252533,0.010397984080332571,0.011010253863763976,-0.06703010951164573,0.052649979469984204,-0.013711238319415116,0.019929211375789502,0.03138696784071513,0.03382142933101098,0.10232963740294508,0.09464464861781656,0.027088658058722,0.0245991297809808,0.7015000581741333,0.2844955027103424,0.19848519563674927,0.2651798725128174,0.5544474124908447,0.4409071803092957,0.2854004502296448,0.3396384119987488,0.3046641051769257,0.5353832840919495,0.2399137914180756,0.26552996039390564,0.3105775713920593,0.17101269960403442,0.23634743690490725,0.194668248295784,0.318283349275589,0.3070448040962219,0.2258308976888657,0.30099204182624817,0.1864108145236969,0.2579028904438019,0.18600013852119449,0.17835280299186707,-0.002802531933411956,0.21658450365066528,-0.006205515470355749,0.10639504343271257,117.45383522727272
425,0.03924070298671722,0.04830218479037285,0.0074526215371731935,-0.0015825331812040447,0.022442454625587558,0.04343932347887185,0.010308890328499534,0.0062924004196133285,0.030314233216412443,0.03284230661754664,0.06575262859443819,0.07052335586069128,0.020806403813371083,0.02040753366453285,0.4263838231563568,0.376325786113739,0.4641634523868561,0.3832910358905792,0.4735886454582214,0.3169810473918915,0.37126776576042175,0.4610288143157959,0.351509690284729,0.3771514296531677,0.3601168692111969,0.5022926926612854,0.33781740069389343,0.28046759963035583,0.35881489515304565,0.27195611596107483,0.3518141806125641,0.2514016926288605,0.2717590034008026,0.35878148674964905,0.2696733474731445,0.33030202984809875,0.2614045739173889,0.3280545771121979,0.0076186778023839,0.12107492238283155,0.002544997027143836,0.1312725991010666,117.45383522727272
428,0.016102058812975883,0.042699486017227166,0.005167534725846387,0.0033393256576465954,-0.003259821450440885,0.00991759358928285,-0.0013460635997711234,0.006732650582613927,0.03315315336146609,0.030147097159881675,0.08300837155260964,0.0629953752763338,0.017501193850899894,0.024592985346451258,0.4496750831604004,0.3860680758953095,0.4125058650970459,0.4655515849590302,0.5054712891578674,0.4983122646808624,0.496789813041687,0.5825875997543335,0.5633178949356079,0.5066685080528259,0.5071066617965698,0.4912150502204895,0.29111212491989136,0.2366700470447541,0.271477073431015,0.30161094665527344,0.2976958751678467,0.28619131445884705,0.27540794014930725,0.3006070852279663,0.2897770404815674,0.2967627942562103,0.296298623085022,0.26943451166152954,-5.395865809987299e-05,0.12397926300764085,-0.0009733195183798672,0.08545975387096405,117.45383522727272
427,0.02327304147183895,0.045017704367637634,-0.007131763387551538,0.032602641425157744,-0.0628272819219323,0.12488360205671285,0.007860976523923391,0.016016512927073016,0.03997330672739543,0.06295418797121999,0.08406687475795864,0.10762723092266804,0.037055140881760734,0.04189570145622315,0.6549917459487915,0.4096698462963104,0.36225685477256775,0.3956405818462372,0.6165865659713745,0.404792457818985,0.4220434427261353,0.7095996141433716,0.5481367111206055,0.5977866053581238,0.494839072227478,0.6252211332321167,0.2643866240978241,0.1930772215127945,0.2042407989501953,0.2068268954753876,0.2890937626361847,0.20945078134536746,0.18807591497898105,0.26653996109962463,0.23724643886089325,0.278719425201416,0.21577158570289606,0.23529013991355896,8.076475205598399e-05,0.1870145499706269,-6.205419776961207e-05,0.06388384103775024,107.666015625
429,0.0008967056055553257,0.028191601857542988,-0.038314540331022856,-0.008012473796371761,-0.012223099478405906,0.0731570374195871,-0.006293169669089964,0.0023915858141268604,0.02534893413003896,0.03370959832308395,0.1851086514427832,0.18003130155363126,0.04468986112752037,0.041513465122484695,0.3469694554805756,0.2609853744506836,0.2609656751155853,0.3507198691368103,0.2678724825382233,0.288962185382843,0.1939329355955124,0.27929216623306274,0.5085132718086243,0.3861778378486633,0.4200351536273956,0.3266685307025909,0.3223689198493957,0.2456818670034409,0.21539628505706787,0.34643545746803284,0.2196521311998368,0.324958473443985,0.17033012211322784,0.2350988686084748,0.3897029757499695,0.2412831783294677,0.37171319127082825,0.2360306531190872,3.640285513029085e-06,0.05826376006007195,-2.0614033928723074e-06,0.01031351275742054,117.45383522727272
430,0.001628319383598864,0.02622541226446629,0.017647430042509984,0.01134430323778642,-0.06279504630105516,-0.18689752113657893,-0.030080279413963323,-0.0024194814753820395,0.03507783511749105,0.02186473162818577,0.13517686935568324,0.1313353626718049,0.0398336836548792,0.028716607184099192,0.28935331106185913,0.5109453797340393,0.8184317350387573,0.469947099685669,0.2853809595108032,0.2681809067726135,0.17623771727085116,0.11466041952371595,0.236308753490448,0.382977157831192,0.22971151769161224,0.1879085749387741,0.220005065202713,0.2357402741909027,0.2842587828636169,0.2579207718372345,0.1905723363161087,0.2471567988395691,0.15026959776878354,0.1018429920077324,0.1882537752389908,0.3154553174972534,0.17673519253730774,0.12871772050857544,-3.0881947168381885e-05,0.20157518982887268,-0.0008656067075207831,0.08039894700050354,129.19921875
432,0.005853470880538225,0.010387256741523744,-0.02675534189546384,0.00898401531348914,0.062121017281703536,-0.04493194809916373,0.004057427676699499,0.023182319909217385,0.03463921907106316,0.030163243064672083,0.12615870919222902,0.08145833405496221,0.02589029311532132,0.032534948357996835,0.2775034308433533,0.3559619188308716,0.5522054433822632,0.8001294732093811,0.639154851436615,0.505996823310852,0.4191544651985169,0.3519241213798523,0.28896674513816833,0.3107108175754547,0.4205104112625122,0.3332633376121521,0.1900474578142166,0.199506014585495,0.23332829773426056,0.3073484003543854,0.2672020792961121,0.2936462461948395,0.283096045255661,0.2416762858629227,0.22364206612110127,0.2312488704919815,0.2894272208213806,0.2515716254711151,-1.3701033822144385e-05,0.20560678839683533,1.688779957476072e-05,0.1011320948600769,107.666015625
