,F0final_sma_stddev,F0final_sma_amean,pcm_RMSenergy_sma_stddev,pcm_RMSenergy_sma_amean,pcm_zcr_sma_stddev,pcm_zcr_sma_amean,pcm_fftMag_spectralRollOff25.0_sma_stddev,pcm_fftMag_spectralRollOff25.0_sma_amean,pcm_fftMag_spectralRollOff50.0_sma_stddev,pcm_fftMag_spectralRollOff50.0_sma_amean,pcm_fftMag_spectralRollOff75.0_sma_stddev,pcm_fftMag_spectralRollOff75.0_sma_amean,pcm_fftMag_spectralRollOff90.0_sma_stddev,pcm_fftMag_spectralRollOff90.0_sma_amean,pcm_fftMag_spectralFlux_sma_stddev,pcm_fftMag_spectralFlux_sma_amean,pcm_fftMag_spectralCentroid_sma_stddev,pcm_fftMag_spectralCentroid_sma_amean,pcm_fftMag_spectralEntropy_sma_stddev,pcm_fftMag_spectralEntropy_sma_amean,pcm_fftMag_spectralVariance_sma_stddev,pcm_fftMag_spectralVariance_sma_amean,pcm_fftMag_spectralSkewness_sma_stddev,pcm_fftMag_spectralSkewness_sma_amean,pcm_fftMag_spectralKurtosis_sma_stddev,pcm_fftMag_spectralKurtosis_sma_amean,pcm_fftMag_spectralSlope_sma_stddev,pcm_fftMag_spectralSlope_sma_amean,pcm_fftMag_psySharpness_sma_stddev,pcm_fftMag_psySharpness_sma_amean,pcm_fftMag_spectralHarmonicity_sma_stddev,pcm_fftMag_spectralHarmonicity_sma_amean,pcm_fftMag_mfcc_sma[1]_stddev,pcm_fftMag_mfcc_sma[1]_amean,pcm_fftMag_mfcc_sma[2]_stddev,pcm_fftMag_mfcc_sma[2]_amean,pcm_fftMag_mfcc_sma[3]_stddev,pcm_fftMag_mfcc_sma[3]_amean,pcm_fftMag_mfcc_sma[4]_stddev,pcm_fftMag_mfcc_sma[4]_amean,pcm_fftMag_mfcc_sma[5]_stddev,pcm_fftMag_mfcc_sma[5]_amean,pcm_fftMag_mfcc_sma[6]_stddev,pcm_fftMag_mfcc_sma[6]_amean,pcm_fftMag_mfcc_sma[7]_stddev,pcm_fftMag_mfcc_sma[7]_amean,pcm_fftMag_mfcc_sma[8]_stddev,pcm_fftMag_mfcc_sma[8]_amean,pcm_fftMag_mfcc_sma[9]_stddev,pcm_fftMag_mfcc_sma[9]_amean,pcm_fftMag_mfcc_sma[10]_stddev,pcm_fftMag_mfcc_sma[10]_amean,pcm_fftMag_mfcc_sma[11]_stddev,pcm_fftMag_mfcc_sma[11]_amean,pcm_fftMag_mfcc_sma[12]_stddev,pcm_fftMag_mfcc_sma[12]_amean,pcm_fftMag_mfcc_sma[13]_stddev,pcm_fftMag_mfcc_sma[13]_amean,pcm_fftMag_mfcc_sma[14]_stddev,pcm_fftMag_mfcc_sma[14]_amean
580,51.33488916334506,146.9989778798586,0.03034223013227324,0.08494960091519455,0.006563499251978797,0.021917503446407555,51.13805038987042,227.72981554770303,65.18941851118957,297.6421296819786,123.16185836277971,422.01121519434616,218.0434011307421,649.9944856301528,0.2814999243945818,0.5519051697173136,90.9301778138987,381.29520612485254,0.3493323037691406,3.1660695771495866,218529.5694487635,193386.79844522986,5.037176338162548,11.53826480800941,538.1960991142522,695.2946200942296,0.3871159315500585,-0.5313453530540635,0.07503722388339218,0.3850123969375739,0.9008542142003536,1.2576914537367492,6.686428598351008,39.20984065959949,6.011390745583043,6.837311503031804,5.761335399293282,2.2534970582332146,6.330261749116602,-2.71369959737338,6.621982703180215,1.5529745268221442,7.279914241460543,-3.6752814918139016,7.4721126454652635,-9.993231205547703,8.141308922261489,-8.754203463133102,7.933749081272093,-11.122250103282664,7.920340154299171,-6.756752952862192,8.34135652061248,-4.791712535924617,7.377892606595992,-1.1306326878056532,6.664694599528864,-1.0093553451012949,6.222858072202603,0.2839299603651357
444,34.99289182401058,52.176368981530345,0.01408549416534964,0.09250628513992087,0.007891868281618294,0.03661417980738784,59.18238721108181,212.9672298504836,99.60270630167105,419.9368544151274,141.58594824978002,699.0228357080036,211.924372955145,1006.1160885664027,0.17114027598613152,0.836132584458664,104.2843025505716,523.2075569832897,0.3418600155672825,3.188944470536501,578658.386215479,1251711.2480386987,3.986706148381709,10.41516376461741,315.322485557335,492.85612107299903,0.12576492052073487,-0.3772315279653373,0.0862156809586632,0.4394202464643795,0.2761510454651889,0.5093964488221939,3.3965773262972747,39.04521128320128,4.200225932277924,7.974895311987695,4.3680311433597145,5.435626956824987,4.790807021108184,0.14586178702814376,5.067961292875983,0.3408813558276167,5.8830257211961365,-3.3445230257343863,6.097780927880383,3.2660648062058044,6.495205044854875,4.388238177511782,6.507377451187336,3.50176941142392,6.272231325417764,-2.113240744969222,6.04940598856641,1.8891928896248915,5.93358929815303,5.620804606579858,5.2682524186455515,3.7670583388689445,4.866537145998242,6.718836075787151
1102,69.93961548863635,350.91674886363637,0.017945852186363638,0.030572877590909094,0.020170267352272727,0.0966595694318182,285.8090101931817,1318.2039954545455,423.9116462499998,1675.0924136363635,692.2781443181821,2411.576852272727,723.9967907954542,3142.405568181818,0.11897583912499995,0.16061279539772724,395.2117920454544,1954.3589659090921,0.4443386659090909,3.501160147727273,608896.6517045455,1164842.7977272724,0.9908660954545456,2.2145742534090904,11.26600368181818,17.025421829545454,0.07813055328874999,-0.06728261754681816,0.19819422568181813,1.3889844897727281,0.37855459023295457,0.32271656301704543,6.8742087272727295,-13.767812897727273,5.450070045454547,-43.84854988636364,6.455335374999999,-11.92902510340909,8.966563193181816,-21.11390431818182,9.791056022727274,3.034134806818182,9.939549727272727,14.87724485,11.242624306818183,0.9446031921590884,14.290468681818194,28.4492639772727,14.09864027272728,17.288064696590904,12.67843592045454,36.024789420454546,10.574771534090909,10.340546564772726,14.203235238636365,-36.63047585227272,12.254743840909095,-11.984814261363635,8.259985863636363,7.300683578409089
584,101.99729229710144,226.65499927536226,0.026917461756280167,0.07158610015217387,0.010733332219806768,0.03604286185990338,151.32784872705332,372.0549154589372,244.01468915458926,551.8970376811595,362.98055369565225,843.3147898550731,437.9786476328502,1241.7060855072475,0.2343396735821254,0.5700628320120774,204.9771720531401,668.6716702898543,0.5013754519323669,3.297292243961351,145271.85270531385,281568.52432367124,3.1437669304347837,4.255010815217396,197.93119559661844,135.51905065458936,0.28027575536859906,-0.338222662787198,0.14253296214975844,0.5981948806763286,1.1872980219229468,1.2628655257724632,3.748998543478261,41.06224642512076,7.191855850241548,-21.889670623188394,7.108226359903389,12.861500980434787,7.803065159420292,8.448986936881642,8.45858567149758,-14.38122829543478,9.563133990338157,5.474463037944443,9.065673258454103,-8.226748612536232,9.860555579710145,-11.607364557729476,10.020950065217393,-4.425960390241546,10.684299729468604,0.7977839786787427,9.642118140096617,19.971752353671487,9.614401823671507,11.092587553620772,9.87772007729468,2.9869920438405817,7.842865582125603,-8.701233296594209
1240,66.35647740909093,117.32235102272728,0.02287569395454545,0.055914607159090905,0.016425549090909094,0.03507950904545454,116.22439352272731,187.4922084090909,206.4009319318181,314.43860102272725,399.32350409090895,546.608921590909,741.318502840909,999.7458420454544,0.17674222295454547,0.3879823875000001,266.98984659090934,491.98487159090894,0.5234448647727272,3.2396423749999994,931578.6001136363,731993.2395454545,3.2770896988636378,7.856602693181819,136.33456400000009,166.2618540909091,0.17304615588636366,-0.21617678772727275,0.20943149931818186,0.4356935102272727,0.6856141936590909,0.6893468863863635,5.4097790909090895,23.75318522727273,8.141955795454543,9.089604926136364,7.5772943863636355,0.3283699288636364,8.69244315909091,0.2574214545454549,9.851894829545447,9.586981276136363,11.333400749999996,3.2845087818181824,8.964984545454545,3.6105027375,10.01956865909091,-4.408737844204545,11.685009113636365,13.41211846931818,9.52069125,-0.9629734992045452,9.581432511363635,6.471822427727273,8.077595022727273,-0.2503124395227267,9.237557590909091,-0.09114846022727296,6.577104409090907,6.296976674160226
213,53.55115251494567,164.69491024184782,0.02155666197554348,0.06172366982154896,0.00789304142722826,0.04621952341304348,100.72585364673915,314.9663956249998,144.67871824184792,443.59256918478246,193.92602592391304,620.2596197282612,246.4597505543478,836.5427045108701,0.17400466574184795,0.4367563526304351,124.2682019565216,503.88729864130477,0.4367154811413043,3.09531744508779,163865.2429918478,164365.79716576086,4.906911200815219,8.263660793695669,655.03367075,700.733005277174,0.19400985235739124,-0.31875191714697826,0.10114163697554353,0.4928782184782605,0.5784980718889947,0.8812594824845266,3.882123345108692,41.32892160869568,6.068870565217389,-6.181488341494562,5.985730847826085,2.2802270645380402,6.884855059782606,-6.1094831647282675,7.72298887771738,-1.7000800539945635,7.741364869565217,-11.73478841005434,8.194731388586955,-5.515735300788046,8.303331567934794,-3.29473041472826,9.208541279891307,0.04589027445652245,9.15164947282608,-0.6741135759782606,8.406005331521735,-8.602663557994571,8.272940347826085,-15.168499110652164,7.174851222826091,-12.655419213420107,6.122832032608696,-0.8443861037228253
219,54.61550039180331,166.17780053278696,0.03704699339549178,0.16182065742827875,0.007236532480122953,0.0266186644159836,80.72974395491808,305.02664682377105,129.55977988729498,439.1220221721313,160.5205414754097,612.004818647541,228.21195713114759,813.0181477459012,0.36221337637295103,1.0333611386065569,113.63634102049177,496.9274446721315,0.32613958530737697,3.2647438094262293,193446.15552663922,187972.04241803254,4.750802659426225,10.438610604713118,526.0029354303277,737.8172694467218,0.6460447718196723,-1.5788795093114756,0.0917609035758197,0.4894456229508196,2.0232662337499985,4.0607944994057386,4.350529194672126,42.055307116803306,6.566758250000001,-1.5368478880737708,6.867551055327872,-4.734940884897536,6.43855019877049,-4.023993241270494,6.032523018442623,-7.338836760143441,6.40314496106557,-9.896320115573767,7.380195879098357,-11.128129755901654,7.5923870307376955,-8.130345481106554,8.091934159836061,-9.954262552459022,7.880006500000002,-7.387690405102463,7.4054528934426225,-5.61487561317623,7.206744135245901,-5.8569143246659765,7.34154795081967,1.9019202534016424,6.466688051229508,1.9292920421700817
361,60.78270873193716,198.67928005235612,0.04377427187958118,0.15952594221989524,0.008131168164921466,0.022613758497382192,71.09566284816752,249.78139685863871,107.31510711518328,333.97735026178015,165.49491366492148,474.66169633507866,240.8775610471205,680.5499366492148,0.3954206278534031,0.90176464408377,119.57271288481672,410.48556701570686,0.4176157240314133,3.0075896649214666,259405.52352879595,194374.4642931937,7.292735345549737,16.401453287958127,814.4326617801047,986.3039513612564,0.7695934670732985,-1.3613013796701563,0.10107078476963348,0.41328544188481703,2.2319394563874337,3.781077788638743,5.682203937172768,39.3116254973822,6.825580068062828,3.7180250429319375,5.8720954083769605,2.971886369057592,6.722198827225128,-4.854458784293198,7.34419590052356,-8.290893102617801,9.113648617801044,0.4414931184293194,8.468274089005229,-12.2594243643979,9.294590115183246,-12.031656381675393,9.05232545026178,-7.518579141465975,9.701370691099473,-12.855204994240838,8.782558848167536,-7.625374808534036,8.810815026178012,-4.563911909005234,7.747751020942409,-4.24774224497382,7.750130251308898,0.2853929335078531
869,72.98634532751534,155.58676878850113,0.06548786109491603,0.09642342753926077,0.028823834973305974,0.05025084589322382,232.64977981519505,389.68877700205314,473.4235755852157,599.5221051334704,920.8017421971252,971.2294059548246,1402.1330438603695,1573.3817406570838,0.5947370128958646,0.7615139021850109,590.1026144763856,811.1402158110889,0.7821870351129357,3.6533296858316238,2465445.506092403,1872001.643264887,9.826240102505134,9.506448057289537,1934.9977099322373,923.4142636591378,1.1730843594672773,-0.7550743060547049,0.42311958332648864,0.6911878258726902,1.0851484214454812,1.180247816461352,6.581323958726901,34.48149984774127,7.522047320328541,-1.2294865289117114,7.006795843942503,-3.3171422465318297,7.8508382546201245,-2.6649830732238184,8.29667067556468,-5.2647047284188915,8.428930537987679,-8.343998824004109,8.752054505133477,-6.635211356139637,8.87287669815195,-9.07933119155503,9.37466666529774,-6.016031649034908,8.591858687885008,-4.671727649568787,8.129282800821358,1.5850503661026696,7.6847622689938335,0.9268581721355234,6.702631665297736,0.5764869679876796,6.261866636550307,1.6853597048739224
359,21.42646853367458,96.54586352833648,0.011090079649471658,0.03467429574848262,0.012275774801681887,0.040986080926873864,114.42765304753205,364.9881787934185,195.21757880438759,562.8485423034738,374.77063584277914,887.7655338756854,538.5721540201095,1388.2927053199262,0.1413402076036747,0.2392298664062155,219.8595170950637,722.9705652468002,0.441120895703839,2.9569272504570447,606568.3669817186,1313317.4894881174,4.6989572508226685,15.555174279341873,343.2195530063987,656.0784524058498,0.07855859513826914,-0.10124416302798983,0.15405986879341851,0.5642102311700186,0.07475731822521134,0.08987981187522319,4.391924417001824,26.13265253016457,5.000257098720288,11.119576482468002,4.819772005484456,10.67027003338208,5.401565358318093,5.435798548409503,6.161811038391223,0.6757436922467999,6.749440009140768,0.5706186012723968,7.375427676416821,-3.9700515429616017,7.1498892541133445,-1.6761495278555798,8.034416698354665,3.6829714325959775,7.397194255941497,-5.723305316087752,7.384366131627058,0.2674316828884833,6.756693009140768,-2.875492933021937,6.910816747714812,2.200990679036746,5.671440468007315,1.5063975323126149
485,37.56172891702968,109.80464883498352,0.0299006386749175,0.13256246170544544,0.010972420884818479,0.026139141948844882,66.11491197194724,187.77000547854786,117.07460507920807,287.47963354785486,223.82336993894376,481.02072570957085,403.006807473597,801.4582475247528,0.3223698477764033,0.9143178414750824,155.6266415330032,415.0395689768981,0.4643192059405938,2.9763263250825074,673482.0250610567,549864.1293679866,4.446936496039597,11.465522922442256,496.3700508580858,1162.1897994719486,0.4654713877316157,-1.0516574531215803,0.12126701643234332,0.3899135991749173,0.5557919308970295,1.1710734216160466,4.8592055462046275,40.029854561056105,4.606568364851489,1.0221918555759126,4.435433637128715,2.169731838399343,5.084021872937304,2.2190383066389434,5.547298196699676,2.2591808894719487,6.196217971452155,0.05259164397689788,6.4372146739273886,1.8745045897392736,6.727916732673267,6.3986975252970275,7.060224475247527,7.659716132112213,6.974714481848184,2.197608967112213,7.010798458745872,-1.0875873590099034,6.351374866336629,-0.4032554619471959,5.697262528217823,1.8709970659901003,5.633149188118813,2.230498875945872
360,17.33401827602907,69.05389164164649,0.06476409564164642,0.19321971184019368,0.016477707053268766,0.02348223857142857,40.47439857142858,109.85652719128332,81.86941861985471,170.88395445520572,195.02815806295425,303.3473888619856,527.854327627118,599.928598062954,0.7818437556900737,1.8322027922518151,193.47457719128326,301.7875677966101,0.5628250002421312,2.8880281065375297,960482.8200968516,570091.2062953991,8.814855733656179,15.173435060532697,996.7015158111383,828.1846881355928,1.6211602092009685,-2.0783066407990307,0.14098493360774814,0.2738780937046006,1.2567097388135575,1.8733151391380145,8.407625503631959,29.527667322033878,6.964536004842619,11.106690527845037,5.5481905230024156,14.063934861985464,5.6906960048426125,12.309346384987895,6.683584653753033,7.230919087578693,7.234523861985476,2.9844966527118637,7.596378070217918,5.996905133026639,7.72527137046005,-2.5089928468934604,8.214860651331717,-5.129883963825668,7.28295242615013,-5.4086486982082365,7.477580101694918,0.9602535882082336,6.942093198547214,0.2983448505230025,5.449182254237287,-1.1059608741646498,5.701259803874093,-2.6661591546004857
232,77.25992344291967,235.403994189781,0.0070803585156204345,0.02977503936145985,0.010971737824817508,0.0514022048175183,127.94220018832115,362.0782443065692,233.3361341532846,592.0065327007297,399.2959440963504,1074.1442824817514,488.49062963503616,1850.32897080292,0.04984357191678832,0.2084500830496353,214.0712390802919,859.6141474452556,0.411860417518248,3.9469442408759137,253611.06277372275,743414.6367883219,1.038456520875912,3.1193091794160583,18.911786167883182,28.128693521167868,0.02944298829081753,-0.062098992847970776,0.14060533635036485,0.7039277764963513,0.09360978472817512,0.1736445460722628,3.691698154744528,19.62451086656934,4.514006045255469,-13.857906217737222,5.420994259854019,10.836310639286136,6.346568966423353,-14.059034821197068,7.397971991240867,-7.9379979190262775,8.067060395620443,-9.763321235376633,8.888021108029191,-5.376864262535759,8.771645178102181,-7.593564942992697,9.216512297810226,-7.60134818060423,9.413241766423349,-4.892910615436495,9.365231560583952,1.6706527477897817,8.97913984379561,-2.6519066638861357,8.588907089051096,5.737177712874455,7.481035508029192,0.9316898857357672
239,44.10003537014285,301.0838723809523,0.0481216653995238,0.08134715722380946,0.002164879632238095,0.019390508809523813,61.901268004761924,350.96112999999986,55.61932153333332,408.40693333333326,54.77449979047625,462.1763714285715,77.97659425238095,549.8650390476189,0.2382132529380953,0.31521555309047616,43.77464389285715,418.0292085714285,0.3348880137619047,2.3242186,33599.21296238093,25772.234609523795,15.614047119047624,30.108629209523805,3487.890376666668,5567.470285714286,0.6076093533020477,-0.5084017395723809,0.041816372660476164,0.4511195999999998,2.4217551827442865,1.9920322847238112,4.385694349523808,52.95123333333333,3.2244778619047603,14.302090010476196,3.87558125714286,-13.079292323809536,4.724595409523811,-21.781934428571414,5.248653900000001,-19.920567142857145,5.407686585714285,-20.172974723809517,5.988274300000002,-13.600227771904766,6.051968228571424,-5.427741228380953,7.023445476190478,-1.947954803380952,7.84616627142857,-5.368160004000002,7.240706942857143,-4.955886257619045,5.893452390476193,0.7467300764714291,5.949509061904763,5.561885970952378,7.504348157142866,3.770856382890476
1146,43.90895081977273,143.06122829545458,0.015488459534090919,0.0550119222727273,0.005256051056818182,0.02536670545454545,69.44180736363637,274.42762499999986,83.72138897727272,393.94016363636354,127.07876193181814,560.7556090909088,195.71836352272723,794.5213647727272,0.14459553045454546,0.4724696651136364,90.90204056818185,467.38147499999985,0.2930474613636365,3.523676443181817,68670.97151136366,152223.61681818182,2.5004136772727272,6.442218068181819,170.20532024999991,227.51903193181823,0.10578327089772728,-0.2024918889772728,0.07741049659090908,0.4652680886363635,0.32538293772727256,0.5512840618181819,4.3616993920454545,39.1752827272727,6.532333500000001,-2.9036383374999994,4.421301613636363,4.599444286590909,5.100560920454545,-12.437841386363644,5.514982852272726,-2.8534481498863635,6.126401715909092,-10.961657549999995,6.1766447613636375,-0.848088222386364,6.097215170454542,-0.7328073931818182,6.458831659090907,-2.4353813018181816,6.501576329545454,-0.490979446931818,6.677903670454546,-0.6607184028409088,6.6671339431818195,3.026729067045453,5.984104909090909,6.0323641743181815,5.997011874999999,5.397196466931819
501,35.23313234509493,91.97809937658226,0.024437074891060145,0.10493679270284803,0.006675824151107593,0.017203567011075952,38.487582162974704,126.3308505221521,69.06948090031635,186.98906568037967,132.30988106012646,306.4317927531645,240.84221889082283,537.7585788607589,0.2958247992726266,0.8871892420411389,94.1006448702532,285.4843125791134,0.4748450306803806,2.493437528955693,242287.4043069623,310306.7410126583,8.337572366139245,18.42603906329116,1114.2570974398734,1261.3923978259504,0.3072351089788893,-0.6903782079635035,0.07629048235284808,0.2627819185126584,0.2356249784491095,0.3783890183476887,4.326488575949366,28.616468712499977,4.698070863924048,7.895838733196203,5.4090394920886125,12.168453710917726,6.237922302215189,-2.589981014382906,7.351591026898737,4.128094139604428,7.1768645569620135,6.606735832773737,8.029696474683549,4.709164668922472,8.086838856012657,9.16647329962026,8.521962507911383,10.561032590632923,8.316193227848103,2.127820637009492,8.658518919303802,2.8381755366139263,7.3614288924050575,6.890262182895571,7.724451235759503,1.7930488086645573,6.388457874999999,2.681136335395567
236,54.451012445422926,123.11335428505215,0.02303685463406721,0.07198282678563163,0.007059479771251456,0.027705053584009258,89.57259908690615,228.88555652375484,124.65848620857477,316.14518166859796,180.54897016106608,439.01369161066026,259.86390436500574,614.9461964426412,0.1850078920741597,0.45828114311703294,119.2083691819236,368.59999281575926,0.5054568559907295,2.681871383305104,131178.02591320965,146688.59471610675,14.90992652560832,25.776566496639642,3322.5268132607202,4219.331885052143,0.2525128578038125,-0.4475417258155275,0.09516140563035916,0.3591502025260723,0.5974315232404871,0.9698455616819932,4.331195096176129,41.17540601390494,5.971730440324443,9.7689251350985,7.042953127462338,12.616304252491314,7.732737853997687,1.8552473432676717,8.545285701042879,-1.0669750735110088,9.049605798377758,-7.714273932723057,9.0982966825029,3.500629832676708,10.40351280764774,3.9644199180996536,10.200492025492485,-1.0994383159858634,9.112687565469297,-1.190389934908459,8.396217822711469,-1.8011857464349943,8.23309562688297,-7.593512260881816,7.96010860370799,-7.464495917142526,6.554100661645421,-4.168569974545775
1044,108.12598795454548,160.018500909091,0.03199035045454545,0.07714351045454547,0.016665231397727274,0.05699066852272727,144.8773531818182,273.1111579545454,278.19959681818176,451.01457840909103,597.6254875,924.3763704545447,920.6270568181816,1973.774162500001,0.2953711613636364,0.627080831818182,331.03225454545463,836.2718988636364,0.6043893625000001,4.0059770000000015,820576.5261363636,1473582.5272727269,2.0101527215909094,4.40846740909091,36.64775036363636,40.69926102272729,0.25749570454545456,-0.32771102386363643,0.21274882500000009,0.6624472534090907,0.6767425090909094,0.8834262159090911,4.762046659090908,14.502092659090907,6.790592772727273,3.383037291363636,5.372193340909095,9.190848404545457,9.048894477272727,-3.307925598863635,8.00995106818182,4.538695512159092,7.361025920454549,-3.1755911431818182,8.612715715909092,-2.3599115096250007,9.706212499999998,-2.4487549090909093,9.52068455681818,5.8625285715909135,8.623495295454548,-0.9617313436363636,10.07850143181818,-0.6190856920454544,9.567282624999992,-5.025490195340909,7.939221374999998,-3.7547964488636367,7.242089488636362,-0.07367425009090924
1689,50.94300068181817,83.54649488636362,0.0327680144318182,0.1121364625,0.034485987499999995,0.05613985749999999,119.40641204545456,153.4844340909091,377.3332499999999,311.8660337499999,872.4418238636363,723.8435068181817,1943.3139249999995,1811.3159477272727,0.39279329204545466,0.9665651818181821,598.5416738636368,732.3566534090912,0.9136746556818184,3.5288680340909067,3086356.775,2691017.951136364,4.025047840909088,7.512239511363635,172.0223786363636,154.1937242045455,0.3830675693181819,-0.6083819806818179,0.4342887306818181,0.5920552602272727,0.5981568318181819,0.841413275,6.81368631818182,19.617663068181823,5.4745872159090885,9.124769972727274,7.802242693181817,-2.8258837556818173,6.608772056818181,12.690285574772728,7.4859914318181815,8.688100599999997,8.918374306818187,6.824053380681818,9.165277750000003,-1.1452289197727272,7.8383492499999985,0.1218735163636364,7.868868329545452,3.58285044659091,8.595291045454546,1.2932772114772726,8.820853375000002,0.7329817946590911,8.587867795454544,-0.22972732261363624,8.221969045454545,3.0713662509090924,7.1345043636363625,2.1979992612272725
782,80.97759914326645,99.72000633237828,0.051835387335243586,0.29524855839541525,0.012056954232091695,0.04028876727793699,120.04949151862459,202.67947395415482,219.94301710601712,378.85110315186256,343.96770518624646,704.4866177650428,544.874925501433,1309.790506876791,0.7905245386819488,2.8656081085959904,216.12631965616046,606.4406644699143,0.5799452902578796,3.651416790830945,485266.5893982808,788790.4257879654,4.693852665616043,7.410656309455581,392.9701115759314,255.65254977077373,1.4710232532951304,-4.259698873925502,0.16326213063037254,0.5095862048710599,4.111449392550145,9.126422085959883,5.0305088739255055,21.820202893982795,7.997839888252146,-1.370111085329512,6.751040306590261,9.908436606547276,6.807013925501435,3.4456338942120337,7.992480209169062,12.481196149426935,7.30656619770774,9.245098818911176,7.619384472779383,12.722618355873921,7.363932381088826,2.874990101404012,7.49501938681948,3.418558135300858,8.175318919770774,-1.3754736328579662,7.473484229226362,-0.20866300260745024,7.130321438395415,2.040187020435529,6.453016650429799,-4.678608516489972,5.97901693982808,-5.962007372922633
402,59.548613194063904,105.79901182648402,0.09954624757990874,0.25413952079223723,0.02189188255251141,0.0472485966780822,138.50383728310493,200.82973070776245,288.3998110273972,375.1293746575342,566.4963449771689,788.6927317351596,1042.06412260274,1574.2875714611855,1.0621042567922374,2.0057053176255706,389.2461699086763,685.7807221461193,0.7815696052511418,3.7426041894977162,1304040.1250456623,1350372.4567123284,4.0144719671232885,6.784958796803652,207.2654945068494,159.40034034246585,2.802445235257987,-3.903412643305935,0.2752867952968037,0.5531656390410962,4.348203862728315,5.7462286875273945,6.914280949771694,20.440837609589018,7.990377200913242,-0.2877407075114151,6.832316974885838,12.072716042009144,7.501931819634705,6.472973091917808,8.003265831050228,4.122187569429223,7.915059876712324,2.354442116461184,7.833449933789952,6.407611985616442,7.874623273972603,3.8684577611872166,8.012395068493152,-1.1578562038828768,8.701676694063929,0.10236194986301372,8.140951073059354,0.5470667723287664,7.278329027397268,3.130126329299088,6.322381486301367,-0.3476860177990868,5.590265851598176,1.7608561921210049
911,75.0779430707963,94.09250697876095,0.026831409849189376,0.07552400859095577,0.020739603530973462,0.045432190474336234,169.47457401769918,219.19632026548663,321.0762608495578,440.5706043893807,557.3741489026552,813.1880054867264,924.7107308141583,1466.3267962831872,0.32318549418369885,0.7149700936090265,364.37116840707927,674.7651051327435,0.6089283373451329,3.796132318584076,1175485.743557522,1182128.1921061957,3.7493975288495553,6.6936057270796505,254.4850444920356,221.08020680353988,0.2119354140660477,-0.31088439607798884,0.2574953188672566,0.5557321284955761,0.4187354075146243,0.575262382296586,6.674891996460175,22.112932463716803,8.202737522123886,0.21955236886017654,8.030613,13.12873043920353,7.621466054867255,-1.0867494642300888,9.532880281415926,2.353313543334691,8.554207162831862,1.8811331244601768,8.877165127433633,1.6714479211716806,8.470997738053095,3.543597232707963,8.301349477876098,-0.9593313367787606,8.24850334513273,-1.2066026309716813,8.377354040707951,0.1981001832743356,8.050802297345134,-4.5756340342849535,7.141021730973453,-0.4950107670973457,6.573132934513277,0.21446284334513274
790,92.01467675663744,197.799812134503,0.03473052088713389,0.26910929607169604,0.02838998811345029,0.07673089220467838,150.83636541228068,432.96135818713446,280.87019985964906,761.8858543859648,616.0660283479526,1435.4914692982447,1404.4767231666656,2949.3138333333336,0.678299650067187,2.368236585485379,454.80484092105263,1342.1919225146198,0.5586727994736841,4.8436289064327465,2448382.4364619884,4286055.4883040935,1.2096113339181274,4.627109060584794,18.184645531315788,34.344045733918115,0.8386504268936179,-3.4695476827574194,0.3076761838596492,1.033985709941521,2.3470901050957367,9.312725543065666,3.7807752216374255,12.53768176900585,3.760454217836259,0.6195279947456142,4.0124853535087714,2.104054851345029,4.524797905847953,-2.6252895678654977,5.674900503508776,-0.9485451121578948,5.960197146491232,-4.616414366286551,5.6598935964912265,-2.7043222576742703,6.722434543859649,-0.9888892332339188,6.905163722222219,-1.2726831137134489,8.055167619883031,-4.360590547339184,7.333500590643274,1.9558634674298243,6.310147871052628,-3.3677769321637414,6.514896065204675,-4.875117757751463,6.388366909356719,-5.765387057485379
39,120.09767474393541,206.8630379245283,0.0521247292668464,0.18134908134770888,0.017893795838274936,0.0755190119137466,324.3883847169813,634.9025177897572,468.8033470889495,1034.7634587601078,702.1958042048517,1770.4297854447436,853.0550148247986,2770.119092991912,0.6351944377628036,1.6374794576819411,417.0688284366577,1359.163291374664,0.604934441509434,4.6829327169811314,798796.0285714278,1482614.5525606468,1.5019402539083566,2.6735346541778986,46.9690112291105,29.38822854716981,0.9731911932345012,-1.7453021170404317,0.2641919722102425,1.0191635501347711,3.0644521878706197,5.520575548301887,4.819026611859839,10.742939077628028,7.527607140161727,-11.080398724528301,6.655619008086251,8.738127781401621,7.748865638814018,-9.871271963611864,9.218577822102418,0.3101488834959574,8.57886994609164,-6.2470386042318085,8.725964258760108,-7.22846080010782,8.863976288409702,-3.423243372749328,9.328866840970347,0.8274476363881396,8.62045033423181,1.6907987389218326,8.71233537735849,-3.7588362373854447,8.36728497843665,-6.455647076522911,7.604933099730457,-4.066816167412395,6.91744989757413,-2.2894174052021565
